OWNER,TITLE,NAME,MAPGEO,TREE,GROUP,ABSTRACT,KEYWORDS,LEGEND,CONTACT,SERVICELINK,METADATA,UPDATE,SERVICETYPE,MAX_ZOOM,CENTER_LAT,CENTER_LON,BBOX
KT_BS,Verkehrsberuhigte Zonen,Verkehrsberuhigte Zonen,n.a.,KT_BS/Kanton Basel-Stadt WMS/WMS_BS,WMS_BS,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=VR_Begegnungszone&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=VR_Begegnungszone,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Vektorstadtplan,Vektorstadtplan,n.a.,KT_BS/Kanton Basel-Stadt WMS/WMS_BS,WMS_BS,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=VS_Vektorstadtplan_farbig,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Verkehrszähldaten,Verkehrszähldaten,n.a.,KT_BS/Kanton Basel-Stadt WMS/WMS_BS,WMS_BS,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",,geo@bs.ch,https://wfs.geo.bs.ch/,,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Wohnanteilplan,Wohnanteilplan,n.a.,KT_BS/Kanton Basel-Stadt WMS/WMS_BS,WMS_BS,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=WA_Wohnanteilplan_kA&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=WA_Wohnanteilplan_kA,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Statistische Raumeinheiten,Statistische Raumeinheiten,n.a.,KT_BS/Kanton Basel-Stadt WMS/WMS_BS,WMS_BS,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=WE_Wohnviertel&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=WE_Wohnviertel,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Statische Waldgrenzen,Statische Waldgrenzen,n.a.,KT_BS/Kanton Basel-Stadt WMS/WMS_BS,WMS_BS,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=WG_Waldgrenze&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=WG_Waldgrenze,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Teilrichtplan Velo,Teilrichtplan Velo,n.a.,KT_BS/Kanton Basel-Stadt WMS/WMS_BS,WMS_BS,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",,geo@bs.ch,https://wfs.geo.bs.ch/,,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Schatzsuche – Bärenstark durch frühe Förderung,Schatzsuche – Bärenstark durch frühe Förderung,n.a.,KT_BS/Kanton Basel-Stadt WMS/WMS_BS,WMS_BS,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=XF_SchatzsucheFruehbereich&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=XF_SchatzsucheFruehbereich,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Polizeiposten,Polizeiposten,n.a.,KT_BS/Kanton Basel-Stadt WMS/WMS_BS,WMS_BS,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=PN_Polizeiposten&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=PN_Polizeiposten,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Archäologische Informationsstellen,Archäologische Informationsstellen,n.a.,KT_BS/Kanton Basel-Stadt WMS/WMS_BS,WMS_BS,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=AN_ArchaeologischeInformationsstellen&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=AN_ArchaeologischeInformationsstellen,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Wanderwege,Wanderwege,n.a.,KT_BS/Kanton Basel-Stadt WMS/WMS_BS,WMS_BS,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=WW_Wegweiser&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=WW_Wegweiser,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Fokusgebiete Stadtklimakonzept,Fokusgebiete Stadtklimakonzept,n.a.,KT_BS/Kanton Basel-Stadt WMS/WMS_BS,WMS_BS,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=FS_FokusgebieteStadtklimakonzept&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=FS_FokusgebieteStadtklimakonzept,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Grundlagen der Parkraumbewirtschaftung,Grundlagen der Parkraumbewirtschaftung,n.a.,KT_BS/Kanton Basel-Stadt WMS/WMS_BS,WMS_BS,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=PB_Erschliessungsqualitaet&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=PB_Erschliessungsqualitaet,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Unfallschwerkpunkte,Unfallschwerkpunkte,n.a.,KT_BS/Kanton Basel-Stadt WMS/WMS_BS,WMS_BS,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=US_Unfallschwerpunkte&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=US_Unfallschwerpunkte,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Grundwasserstand und -temperatur,Grundwasserstand und -temperatur,n.a.,KT_BS/Kanton Basel-Stadt WMS/WMS_BS,WMS_BS,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=GX_Messstellen&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=GX_Messstellen,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Gebietseinteilung Tiefbauamt,Gebietseinteilung Tiefbauamt,n.a.,KT_BS/Kanton Basel-Stadt WMS/WMS_BS,WMS_BS,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",,geo@bs.ch,https://wfs.geo.bs.ch/,,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Abfuhrzone (Gemeinden Riehen und Bettingen),Abfuhrzone (Gemeinden Riehen und Bettingen),n.a.,KT_BS/Kanton Basel-Stadt WMS/WMS_BS,WMS_BS,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=AH_AbfuhrzoneGemeindenRiehenBettingen&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=AH_AbfuhrzoneGemeindenRiehenBettingen,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Übersichtskarte farbig (1:40'000),SU_UebersichtskarteFarbig_40,n.a.,KT_BS/Kanton Basel-Stadt WMS/Übersichtskarte farbig,Übersichtskarte farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=SU_UebersichtskarteFarbig_40,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Übersichtskarte farbig (1:100'000),SU_UebersichtskarteFarbig_100,n.a.,KT_BS/Kanton Basel-Stadt WMS/Übersichtskarte farbig,Übersichtskarte farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=SU_UebersichtskarteFarbig_100,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Übersichtskarte farbig (1:250'000),SU_UebersichtskarteFarbig_250,n.a.,KT_BS/Kanton Basel-Stadt WMS/Übersichtskarte farbig,Übersichtskarte farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=SU_UebersichtskarteFarbig_250,,WFS,,47.52185,7.688285,6.76721 47.0502 8.60936 47.9935
KT_BS,Übersichtskarte farbig (1:40'000),SU_UebersichtskarteFarbig_BaseLayer_40,n.a.,KT_BS/Kanton Basel-Stadt WMS,,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=SU_UebersichtskarteFarbig_BaseLayer_40,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
KT_BS,Übersichtskarte farbig (1:100'000),SU_UebersichtskarteFarbig_BaseLayer_100,n.a.,KT_BS/Kanton Basel-Stadt WMS,,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=SU_UebersichtskarteFarbig_BaseLayer_100,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
KT_BS,Übersichtskarte farbig (1:250'000),SU_UebersichtskarteFarbig_BaseLayer_250,n.a.,KT_BS/Kanton Basel-Stadt WMS,,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=SU_UebersichtskarteFarbig_BaseLayer_250,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
KT_BS,Vektorstadtplan farbig,VS_Vektorstadtplan_farbig_BaseLayer,n.a.,KT_BS/Kanton Basel-Stadt WMS/Vektorstadtplan farbig,Vektorstadtplan farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=VS_Vektorstadtplan_farbig_BaseLayer,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
KT_BS,Bodenbedeckung farbig 1:500 / 1:1000,BS_Bodenbedeckung_500_1000_farbig,n.a.,KT_BS/Kanton Basel-Stadt WMS/Parzellenplan_Bodenbedeckung_farbig,Parzellenplan_Bodenbedeckung_farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=BS_Bodenbedeckung_500_1000_farbig&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=BS_Bodenbedeckung_500_1000_farbig,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
KT_BS,Bodenbedeckung farbig 1:2000,BS_Bodenbedeckung_2000_farbig,n.a.,KT_BS/Kanton Basel-Stadt WMS/Parzellenplan_Bodenbedeckung_farbig,Parzellenplan_Bodenbedeckung_farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=BS_Bodenbedeckung_2000_farbig&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=BS_Bodenbedeckung_2000_farbig,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
KT_BS,Bodenbedeckung farbig Einzelobjekte,BS_Bodenbedeckung_Einzelobjekt_farbig,n.a.,KT_BS/Kanton Basel-Stadt WMS/Parzellenplan_Bodenbedeckung_farbig,Parzellenplan_Bodenbedeckung_farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=BS_Bodenbedeckung_Einzelobjekt_farbig&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=BS_Bodenbedeckung_Einzelobjekt_farbig,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
KT_BS,Parzellenplan Linien dünn,AVBS_200_Linien_duenn_01,n.a.,KT_BS/Kanton Basel-Stadt WMS/Parzellenplan_Bodenbedeckung_farbig,Parzellenplan_Bodenbedeckung_farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=AVBS_200_Linien_duenn_01&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=AVBS_200_Linien_duenn_01,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
KT_BS,Statische Waldgrenzen,WG_Waldgrenze_Parzellenplan_200_farbig,n.a.,KT_BS/Kanton Basel-Stadt WMS/Parzellenplan_Bodenbedeckung_farbig,Parzellenplan_Bodenbedeckung_farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=WG_Waldgrenze_Parzellenplan_200_farbig&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=WG_Waldgrenze_Parzellenplan_200_farbig,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
KT_BS,Baulinien Nationalstrassen,NT_Baulinien_Nationalstrassen_Parzellenplan_200_farbig,n.a.,KT_BS/Kanton Basel-Stadt WMS/Parzellenplan_Bodenbedeckung_farbig,Parzellenplan_Bodenbedeckung_farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=NT_Baulinien_Nationalstrassen_Parzellenplan_200_farbig&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=NT_Baulinien_Nationalstrassen_Parzellenplan_200_farbig,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
KT_BS,Parzellenplan Linien dick,AVBS_200_Linien_dick_01,n.a.,KT_BS/Kanton Basel-Stadt WMS/Parzellenplan_Bodenbedeckung_farbig,Parzellenplan_Bodenbedeckung_farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=AVBS_200_Linien_dick_01&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=AVBS_200_Linien_dick_01,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
KT_BS,Parzellenplan Punkte,AVBS_200_Punkt_01,n.a.,KT_BS/Kanton Basel-Stadt WMS/Parzellenplan_Bodenbedeckung_farbig,Parzellenplan_Bodenbedeckung_farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",https://wms.geo.bs.ch?version=1.1.1&service=WMS&request=GetLegendGraphic&layer=AVBS_200_Punkt_01&format=image/png&STYLE=default,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=AVBS_200_Punkt_01,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
KT_BS,Parzellenplan Flussrichtung,AVBS_200_Punkte_Flussrichtung_01,n.a.,KT_BS/Kanton Basel-Stadt WMS/Parzellenplan_Bodenbedeckung_farbig,Parzellenplan_Bodenbedeckung_farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=AVBS_200_Punkte_Flussrichtung_01,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
KT_BS,Parzellenplan Label,AVBS_200_Labels_GebaeudeNr_01,n.a.,KT_BS/Kanton Basel-Stadt WMS/Parzellenplan_Bodenbedeckung_farbig,Parzellenplan_Bodenbedeckung_farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=AVBS_200_Labels_GebaeudeNr_01,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
KT_BS,"Parzellenplan Label Bau-, Strassen-, Waldlinien",AVBS_200_Labels_BauStrWald_01,n.a.,KT_BS/Kanton Basel-Stadt WMS/Parzellenplan_Bodenbedeckung_farbig,Parzellenplan_Bodenbedeckung_farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=AVBS_200_Labels_BauStrWald_01,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
KT_BS,Parzellenplan unterirdische Gebäude,AVBS_200_Labels_unterirdischeGebaeude_01,n.a.,KT_BS/Kanton Basel-Stadt WMS/Parzellenplan_Bodenbedeckung_farbig,Parzellenplan_Bodenbedeckung_farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=AVBS_200_Labels_unterirdischeGebaeude_01,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
KT_BS,Parzellenplan Label Nomenklatur,AVBS_200_Labels_Nomenklatur_01,n.a.,KT_BS/Kanton Basel-Stadt WMS/Parzellenplan_Bodenbedeckung_farbig,Parzellenplan_Bodenbedeckung_farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=AVBS_200_Labels_Nomenklatur_01,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
KT_BS,Parzellenplan Label Servitut,AVBS_200_Labels_Servitut_01,n.a.,KT_BS/Kanton Basel-Stadt WMS/Parzellenplan_Bodenbedeckung_farbig,Parzellenplan_Bodenbedeckung_farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=AVBS_200_Labels_Servitut_01,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
KT_BS,Parzellenplan Label Strassen,AVBS_200_Labels_Strassen_01,n.a.,KT_BS/Kanton Basel-Stadt WMS/Parzellenplan_Bodenbedeckung_farbig,Parzellenplan_Bodenbedeckung_farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=AVBS_200_Labels_Strassen_01,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
KT_BS,Parzellenplan Beschriftungen,AVBS_200_Labels_Beschriftungen_01,n.a.,KT_BS/Kanton Basel-Stadt WMS/Parzellenplan_Bodenbedeckung_farbig,Parzellenplan_Bodenbedeckung_farbig,Die Nutzung des Dienstes setzt das Akzeptieren der Nutzungsbedingungen voraus; siehe https://www.geo.bs.ch/agb,"WMS Basel-Stadt, WMS, Basel, BS, Basel-Stadt, WMS BS, GVA, Geoinformation",,geo@bs.ch,https://wfs.geo.bs.ch/,https://wms.geo.bs.ch?request=GetMetadata&layer=AVBS_200_Labels_Beschriftungen_01,,WFS,,47.5123,7.67201,7.23856 47.264 8.10546 47.7606
